ID,Frase,"Valor
Real","Evento
Adverso"
4090, o bom eh administrar paroxetina com ansiolitico como alprazolam igual eu no inicio a gente sente ansiedade tontura etc. o bom eh administrar paroxetina com ansiolitico como alprazolam igual eu no inicio a gente sente ansiedade tontura etc. o braço lascado por causa da glicose as pernas doloridas o sono desregulado a alergia macabra as mancha espalhdas no corpo .,não tem,não tem
4091, o cachorro da vizinha da frente está coma cara inchada fiz um decadron e dei um comprimido de prednisona espero que ele melhore .,não tem,não tem
4092, o calor dilata os vasos sanguíneos então usem boné alguma coisa pra evitar contato direto na cabeça e andem com dipirona no bolso haha .,não tem,não tem
4093, o calor é horrível pra dormir é disso eu concordo mas que o horário é maravilhoso ele é .,não tem,não tem
4094, o calor está chegando com tudo ou já chegou em alguns lugares e estamos nos preparando para manter a cafeína http fb me 7mhghispt .,não tem,não tem
4095, o certo é tomar um anti inflamatorio nimesulida e etc se ainda ficar com dor toma um dipirona .,não tem,não tem
4096, o cheiro do óleo de rícino me dar dor de cabeça .,tem,não tem
4100, o cheiro é psicoativo suor que derrama sua pele excita dopamina .,não tem,não tem
4103, o cheiro é psicoativo suor que derrama sua pele excita dopamina quero alta dosagem .,não tem,não tem
4107, o cheiro é psicoativo suor que derrama sua pele excita dopamina quero alta dosagem na saliência do consumo se perde a blindagem .,não tem,não tem
4108, o cheiro é psicoativo suor que derrama sua pele excita dopamina quero alta dosagem pic twitter com ht32otqhr3 .,não tem,não tem
4109, o cheiro é psicoativo suor que derrama sua pele excita dopamina quero outra dosagem .,não tem,não tem
4110, o cigarro é um dos vícios mais difíceis de largar além da dificuldade de se livrar da dependência da nicotina http fb me 6mnkwosr9 .,não tem,não tem
4111, o cloridrato de venlafaxina é indicado para o tratamento da depressão incluindo depressão associada com ansiedade sabia .,não tem,não tem
4112, o dda é uma disfunção geneticamente herdada do córtex pré frontal devido em parte a uma deficiência do neurotransmissor dopamina .,não tem,não tem
4113, o déficit diminui os níveis de dopamina no cérebro o que funciona como um gatilho para a enxaqueca o via http fb me 8ebpvhiyo .,não tem,não tem
4114, o dia não ta muito favoravel ta calor a vera minha boca ta toda ressacada e machucada parece que levei um soco sem a glicose .,não tem,não tem
4115, o dia todo com dor chego em casa tomo antiinflamatório e passa em 15 minutos te amo nimesulida .,não tem,não tem
4118, o diabetes é uma doença causada pelo excesso de glicose açúcar na corrente sanguínea os primeiros sintomas são http fb me 2ktjiupoa .,não tem,não tem
4119, o diabetes é uma doença crônica associada a alterações no metabolismo da glicose seja pela deficiência da http fb me 4wcdmxfkb .,não tem,não tem
4121, o diabetes é uma doença metabólica caracterizada por um aumento anormal da glicose no sangue a glicose é a http fb me 31jflc3em .,não tem,não tem
4123, o diabetes é uma doença que altera os níveis de glicose no sangue em tipos diferentes https www instagram com p bmyyhsxgr e. o diabetes mellitus é a doença causada pelo excesso de glicose açúcar na corrente sanguínea existem http fb me 4qrr25rgq .,não tem,não tem
4124, o diabetes tipo 2 é uma doença crônica que afeta a forma como o corpo metaboliza a glicose https www instagram com p bgkjsjdx yz .,não tem,não tem
4125, o diabetes tipo 2 é uma doença crônica que afeta a forma como o corpo metaboliza a glicose principal fonte de http fb me 7qt9s52tn .,não tem,não tem
4127, o difícil de fazer uma tatuagem nao é nem a dor o dinheiro pra pagar e sim decidir qual fazer .,não tem,não tem
4128, o dipirona sempre me dá alergia .,tem,não tem
4129, o doce prazer sexual possui compostos como a dopamina a serotonina e a feniletilamina oferecem sensação de bem estar e afastam a ansiedade .,não tem,não tem
4130, o dor enxaqueca vai 2 enxaq já nem serve mais ibuprofeno nem se for na veia multigripe não derruba mais alprazolam me dá .,não tem,não tem
4131, o drama da menina que toma isotretinoína e não pode fazer nada na pele nem lavar a louça pq o detergente da alergia .,não tem,não tem
4132, o drama da vida de quem tem febre no estômago e é alérgica a nimesulida .,tem,não tem
4133, o escorbuto doença comum num passado longínquo reapareceu na austrália devido a dietas pobres em vitamina c informam autoridades de saúde .,não tem,não tem
4134, o esquerdismo não é mais que uma disfunção hormonal no futuro talvez venha a ser tratado com injeções de testosterona provavelmente .,não tem,não tem
4135, o excesso de dopamina no cérebro pode causar um poderoso tipo de demência que envolve alucinação porém com sensação de felicidade extrema .,não tem,não tem
4136, o fluoxetina me ajudou muito quanto à isso descontava toda minha ansiedade na comida .,não tem,não tem
4138, o foda de voltar com a fluoxetina é a dor de cabeça nos primeiros dias .,tem,não tem
4141, o glicose me encara o dia td deve ter uma raiva de mim só pode .,não tem,não tem
4142, o ibuprofeno 600 mg já não esconde mais minha dor .,não tem,não tem
4143, o ibuprofeno é um medicamento indicado no alivio da dor e diminuição da febre o ibuprofeno em xarope ib u ron http fb me 1ruetjgjr .,não tem,não tem
4145, o jonny craig eh puro suco da droga e ta inteirão bonitão eu só uso dipirona quando to com dor e eh só as vezes ainda e ja to acabadão .,não tem,não tem
4146, o jovem de hoje no caso eu se vê obrigado a tomar água com bicarbonato de sódio pra poder dormir pseudo livre da azia que lhe consome .,não tem,não tem
4147, o mais engraçado de alergia é isso a vida inteiro tomei ibuprofeno nunca deu nada agora não posso mais tomar pq sou alérgica .,não tem,não tem
4149, o matheus nao tomou o fluoxetina dele a depressão ta foda .,não tem,não tem
4150, o máximo que eu cheguei de uma caixa de remédio tirando a da cólica todo mês foi uma de pantoprazol e só .,não tem,não tem
4151, o medicamento topiramato é utilizado no tratamento contra enxaqueca epilepsia e transtorno bipolar esse mesmo http fb me 2zinwhtep .,não tem,não tem
4152, o médico disse pra tomar o omeprazol nos momentos de estresse ansiedade e tal isso significa que vou tomar todo dia uns 3 né .,não tem,não tem
4153, o medico disse que minha agitação é culpa da cafeina olha vc me perdoa mas eu nao consigo ficar sem .,tem,não tem
4154, o medico ministrou ranitidina na veia pra melhorar minha dor e eu não sabia que era alérgica fiquei toda empolada e sem enxergar .,tem,não tem
4155, o medico passou fluoxetina p ansiedade mas era so p ajudar no tratamento de gastrite depois ele suspendeu o uso .,não tem,não tem
4156, o médico pediu raio x soro com vitaminas b e c e glicose injeção remédio engraçado que a dor não diminuiu nada .,não tem,não tem
4157, o medico vai mandar eu relaxar e reduzir a cafeina ai eu peço pra ele me botar em coma induzido rs .,não tem,não tem
4158, o medo de ficar doente antes de viajar é tão grande que senti uma dor de garganta hoje e já tomei anti inflamatório e vitamina c. o melhor é que minha febre nao abaixa kkkkkk tomo ibuprofeno e melhora as dores mas a febre ta aqui .,não tem,não tem
4159, o meloxicam deve ajudar não sabia que vc tem alergia a nimesulida .,tem,não tem
4161, o menino tem depressão e eu ensinei ele a se matar com paracetamol .,não tem,não tem
4162, o meu gato ficou c alergia a uma vacina pela segunda vez .,não tem,não tem
4164, o meu principal é o omeprazol qnd dou a crise se n tiver eu morro em 2 segundos não suporto dor .,não tem,não tem
4165, o ministério da saúde adverte a dependência da nicotina causa tristeza dor e morte clara imagem de dor sofrimento sem drama .,tem,não tem
4167, o ministério da saúde adverte a dependência de nicotina causa tristeza dor e morte .,tem,não tem
4168, o ministério da saúde adverte nicotina é droga e causa dependência .,tem,não tem
4169, o ministério da saúde adverte nicotina é droga e causa dependência mas a gente deixa vender de boa .,tem,não tem
4174, o ministério da saúde adverte nicotina é droga e causa dependência mas a gente deixa vender de boa ficaconrado .,tem,não tem
4175, o ministério da saúde adverte nicotina é droga e causa dependência mas a gente deixa vender de boa nesseanonovo .,tem,não tem
4176, o nicotina presente no cigarro é a droga que causa a maior dependência química conhecida pela medicina dráuzio varella programadojô .,tem,não tem
4177, o nimesulida eh otimo pra dor de garganta mas eu morro de medo de tomar e mexer com meus hormonio tudo .,não tem,não tem
4178, o nimesulida já ta acabando e nada dessa dor de garganta sumir .,tem,não tem
4179, o nosso suor possui cloreto de sódio e ureia em sua composição o cloreto de sódio sal desidrata o tecido e a ureia ataca .,não tem,não tem
4180, o óleo de coco virou febre não é meninas mas vocês sabiam que o óleo de rícino também é um potente hidratante http fb me 7domwhkhd .,não tem,não tem
4181, o olho fica até zaroio de tanto stalkear a conta olheia misericredo nessa dependência de dopamina alheia .,não tem,não tem
4183, o paracetamol é um analgésico antipirético usado em situações de dor ligeira a moderada e febre paracetamol http fb me 8o9170l9p .,não tem,não tem
4184, o paracetamol é um dos medicamentos mais utilizados no combate à dor e à febre as crianças e as grávidas são http fb me 7uw6nb1ca .,não tem,não tem
4185, o paracetamol é um medicamento antipirético e analgésico indicado no alivio da dor ligeira a moderada e http fb me 8cgnpy9tx .,não tem,não tem
4187, o paracetamol já fez efeito to com calor rsrs .,não tem,não tem
4189, o pavê no momento está com uma conotação negativa na minha vida porém pretendo comer até entrar em coma por excesso de glicose .,não tem,não tem
4190, o pia q ficou louco ta de boa ele n pegou coma só tomou glicose no hospital nem precisou fazer exames .,não tem,não tem
4191, o pior é isso victor chega a dar raiva trocou os remédios ou ainda está com o mesmo eu n saio do rivotril e escitalopram .,não tem,não tem
4192, o pior é que fedor no horário que tá saindo de casa imagina quando volta do trabalho com aquele suor zinco do dia .,não tem,não tem
4193, o pior é que o remédio pra dor que eu tenho é paracetamol mas ele demora uma vida pra funcionar comigo sdds dipirona aqui em casa .,não tem,não tem
4194, o pior foi confundir ritalina com ranitidina remédio p dor no estômago .,não tem,não tem
4197, o presidente da asbai concede entrevista ao portal veja sobre os remédios à base de montelucaste de sódio confira https goo gl hja6ho .,não tem,não tem
4198, o problema de excesso de testosterona dos bebês não tinha cura e algumas empresas se aproveitavam da doença 1917 pic twitter com xopivx0xxm .,não tem,não tem
4199, o problema do frio é que tu enche de coberta depois sene calor e quer morrer e tira tudo de cima aí sente um frio horrivel se tapa sente cal .,não tem,não tem
4200, o problema é que eu tenho alergia a penicilina .,tem,não tem
4201, o problema não foi a doença mas sim a seq elas foda essa dor q não passa nem a base da metadona .,não tem,não tem
4203, o que é a dor de uma vacina comparado a dores que não machucam fisicamente .,não tem,não tem
4204, o que é diabetes diabetes mellitus é uma doença caracterizada pela elevação da glicose no sangue http fb me 5ac855ccj .,não tem,não tem
4206, o que é tabagismo tabagismo é considerado pela organização mundial de saúde uma doença pois a nicotina que o http fb me 4vrj1thgs .,não tem,não tem
4207, o que eu acho que tem chances de acontecer dor de cabeça por conta do aumento súbito de glicose não tive uma dor de cabeça nesses 9 dias .,não tem,não tem
4208, o que fazer quando vc toma 2 paracetamol 750 mg e continua com enxaqueca .,tem,não tem
4210, o que me empolga em dia de acesso de enxaqueca crônica é naratriptana e naninha num quarto escuro a vida acontece depois .,não tem,não tem
4213, o que se pode tomar na azia omeprazol pantoprazol eno remédios para proteger o estomago da queimação e sua linda garganta .,não tem,não tem
